35000,d5890589,/Restaurant_Review-g187147-d5890589-Reviews-Le_Saint_M-Paris_Ile_de_France.html
35001,d2201625,/Restaurant_Review-g188644-d2201625-Reviews-Le_Balmoral-Brussels.html
35002,d8099194,/Restaurant_Review-g187265-d8099194-Reviews-Le_Jeu_de_Quilles-Lyon_Rhone_Auvergne_Rhone_Alpes.html
35003,d782519,/Restaurant_Review-g187147-d782519-Reviews-Les_Zygomates-Paris_Ile_de_France.html
35004,d4581102,/Restaurant_Review-g187147-d4581102-Reviews-Kim_Sushi-Paris_Ile_de_France.html
35005,d5848760,/Restaurant_Review-g186338-d5848760-Reviews-Caffe_Concerto_Knightsbridge-London_England.html
35006,d4358655,/Restaurant_Review-g186338-d4358655-Reviews-Koshari_Street-London_England.html
35007,d4163396,/Restaurant_Review-g188590-d4163396-Reviews-Elsa_s_Jazz_Cafe-Amsterdam_North_Holland_Province.html
35008,d2008088,/Restaurant_Review-g186338-d2008088-Reviews-Wan_Chai_Corner-London_England.html
35009,d2226096,/Restaurant_Review-g187331-d2226096-Reviews-Bei_Uns-Hamburg.html
35010,d10810171,/Restaurant_Review-g188057-d10810171-Reviews-Les_Delices_De_Geneve-Geneva.html
35011,d8662722,/Restaurant_Review-g187497-d8662722-Reviews-Cardona_2-Barcelona_Catalonia.html
35012,d9553131,/Restaurant_Review-g950786-d9553131-Reviews-Pizzeria_del_Parco-Schaerbeek_Brussels.html
35013,d12844313,/Restaurant_Review-g187323-d12844313-Reviews-Sapori_Di_Sicilia-Berlin.html
35014,d3833370,/Restaurant_Review-g207356-d3833370-Reviews-China_Exupery-Bron_Lyon_Rhone_Auvergne_Rhone_Alpes.html
35015,d10027684,/Restaurant_Review-g274772-d10027684-Reviews-Kofteci_Rafet-Krakow_Lesser_Poland_Province_Southern_Poland.html
35016,d3626303,/Restaurant_Review-g188057-d3626303-Reviews-Chez_Dede-Geneva.html
35017,d1123378,/Restaurant_Review-g274856-d1123378-Reviews-Pink_Flamingo_Restaurant-Warsaw_Mazovia_Province_Central_Poland.html
35018,d9711446,/Restaurant_Review-g187331-d9711446-Reviews-Billy_the_Butcher-Hamburg.html
35019,d943596,/Restaurant_Review-g186605-d943596-Reviews-Govindas-Dublin_County_Dublin.html
35020,d8684244,/Restaurant_Review-g187514-d8684244-Reviews-Plenty-Madrid.html
35021,d2431531,/Restaurant_Review-g274707-d2431531-Reviews-U_Pravdu-Prague_Bohemia.html
35022,d1202412,/Restaurant_Review-g189180-d1202412-Reviews-Adega_de_Sao_Nicolau-Porto_Porto_District_Northern_Portugal.html
35023,d6613774,/Restaurant_Review-g186338-d6613774-Reviews-Orsini_Cafe-London_England.html
35024,d3803877,/Restaurant_Review-g190479-d3803877-Reviews-Tordenskiold_Pub-Oslo_Eastern_Norway.html
35025,d2006521,/Restaurant_Review-g189852-d2006521-Reviews-Pong_Buffe-Stockholm.html
35026,d5521876,/Restaurant_Review-g186338-d5521876-Reviews-Itsu-London_England.html
35027,d4506934,/Restaurant_Review-g187331-d4506934-Reviews-L_Italiana-Hamburg.html
35028,d13150823,/Restaurant_Review-g187309-d13150823-Reviews-Chi_Thu-Munich_Upper_Bavaria_Bavaria.html
35029,d7086232,/Restaurant_Review-g186338-d7086232-Reviews-Ploy_s_Thai_Cafe-London_England.html
35030,d1069434,/Restaurant_Review-g187849-d1069434-Reviews-Bianca-Milan_Lombardy.html
35031,d4105120,/Restaurant_Review-g186338-d4105120-Reviews-The_Kings_Head-London_England.html
35032,d1098860,/Restaurant_Review-g274772-d1098860-Reviews-Eden-Krakow_Lesser_Poland_Province_Southern_Poland.html
35033,d1342370,/Restaurant_Review-g187323-d1342370-Reviews-Manjurani-Berlin.html
35034,d5263040,/Restaurant_Review-g187791-d5263040-Reviews-In_Vino_Veritas-Rome_Lazio.html
35035,d13275208,/Restaurant_Review-g189541-d13275208-Reviews-Punjabi-Copenhagen_Zealand.html
35036,d2234452,/Restaurant_Review-g190479-d2234452-Reviews-Fragrance_of_the_heart-Oslo_Eastern_Norway.html
35037,d12515422,/Restaurant_Review-g187497-d12515422-Reviews-La_Tasca_del_Clot-Barcelona_Catalonia.html
35038,d11829564,/Restaurant_Review-g186338-d11829564-Reviews-Aster_Restaurant-London_England.html
35039,d7390700,/Restaurant_Review-g187147-d7390700-Reviews-Marclee-Paris_Ile_de_France.html
35040,d945161,/Restaurant_Review-g188113-d945161-Reviews-Libanon_il_Achdar-Zurich.html
35041,d12789880,/Restaurant_Review-g190454-d12789880-Reviews-Kaiserzeit-Vienna.html
35042,d4589114,/Restaurant_Review-g187849-d4589114-Reviews-Crea_Art_Cafe-Milan_Lombardy.html
35043,d12248558,/Restaurant_Review-g274707-d12248558-Reviews-Lang_Biang_Restaurant-Prague_Bohemia.html
35044,d10427670,/Restaurant_Review-g187497-d10427670-Reviews-Bar_Restaurante_3_Sols-Barcelona_Catalonia.html
35045,d5877948,/Restaurant_Review-g187497-d5877948-Reviews-L_Andana_Cafe_Art-Barcelona_Catalonia.html
35046,d12907474,/Restaurant_Review-g190479-d12907474-Reviews-Brick_Lane_Cafe-Oslo_Eastern_Norway.html
35047,d4064449,/Restaurant_Review-g187514-d4064449-Reviews-Taberna_La_Carmencita-Madrid.html
35048,d3377005,/Restaurant_Review-g186338-d3377005-Reviews-El_Rancho_De_Lalo-London_England.html
35049,d12636986,/Restaurant_Review-g189541-d12636986-Reviews-Restaurant_Oranje-Copenhagen_Zealand.html
35050,d3859505,/Restaurant_Review-g187497-d3859505-Reviews-Cafe_d_estiu-Barcelona_Catalonia.html
35051,d5533870,/Restaurant_Review-g187514-d5533870-Reviews-Lizarran_Preciados-Madrid.html
35052,d4312035,/Restaurant_Review-g187514-d4312035-Reviews-Shi_Shang-Madrid.html
35053,d1233704,/Restaurant_Review-g186338-d1233704-Reviews-Paradiso-London_England.html
35054,d13143590,/Restaurant_Review-g189852-d13143590-Reviews-Nockeby_Bageri-Stockholm.html
35055,d1050722,/Restaurant_Review-g187147-d1050722-Reviews-GUILO_GUILO-Paris_Ile_de_France.html
35056,d1048327,/Restaurant_Review-g187514-d1048327-Reviews-Bar_Lozano-Madrid.html
35057,d10183312,/Restaurant_Review-g186338-d10183312-Reviews-Humble_Grape-London_England.html
35058,d8779238,/Restaurant_Review-g187497-d8779238-Reviews-Ciuvi_Bar_Restaurant-Barcelona_Catalonia.html
35059,d2062757,/Restaurant_Review-g187497-d2062757-Reviews-Restaurante_Port_Nautic-Barcelona_Catalonia.html
35060,d12653330,/Restaurant_Review-g190454-d12653330-Reviews-Harry_s_Gitarrenkist_l-Vienna.html
35061,d5422879,/Restaurant_Review-g186338-d5422879-Reviews-Curio_Cabal-London_England.html
35062,d1468682,/Restaurant_Review-g274887-d1468682-Reviews-A_La_Carte_Kisvendeglo-Budapest_Central_Hungary.html
35063,d8373958,/Restaurant_Review-g189541-d8373958-Reviews-Guldmagerens_Cafe-Copenhagen_Zealand.html
35064,d2277176,/Restaurant_Review-g187849-d2277176-Reviews-Da_Giuliano-Milan_Lombardy.html
35065,d1116705,/Restaurant_Review-g187147-d1116705-Reviews-Tin_Tin-Paris_Ile_de_France.html
35066,d5796715,/Restaurant_Review-g187147-d5796715-Reviews-Les_Facultes-Paris_Ile_de_France.html
35067,d6616945,/Restaurant_Review-g188590-d6616945-Reviews-Broodjeszaak_de_Nieuwe_Rai-Amsterdam_North_Holland_Province.html
35068,d8112504,/Restaurant_Review-g1891930-d8112504-Reviews-Les_Alizes_Manhattan_Center-Saint_Josse_ten_Noode_Brussels.html
35069,d8048519,/Restaurant_Review-g189852-d8048519-Reviews-Blueberry-Stockholm.html
35070,d10481841,/Restaurant_Review-g186338-d10481841-Reviews-Cafe_Royal_Tarn-London_England.html
35071,d1319651,/Restaurant_Review-g190454-d1319651-Reviews-Zur_Alten_Kaisermuhle-Vienna.html
35072,d3487002,/Restaurant_Review-g188644-d3487002-Reviews-Miyuki-Brussels.html
35073,d783678,/Restaurant_Review-g189934-d783678-Reviews-Empire_Plaza-Helsinki_Uusimaa.html
35074,d12395777,/Restaurant_Review-g189400-d12395777-Reviews-Petra_s_Gourmet_on_the_Road-Athens_Attica.html
35075,d10397643,/Restaurant_Review-g187849-d10397643-Reviews-Tavernacolo_Milano_Biancospini-Milan_Lombardy.html
35076,d4303092,/Restaurant_Review-g187147-d4303092-Reviews-Chez_Julien-Paris_Ile_de_France.html
35077,d1030616,/Restaurant_Review-g186338-d1030616-Reviews-Bengal_Spice-London_England.html
35078,d2210815,/Restaurant_Review-g187323-d2210815-Reviews-3_Schwestern-Berlin.html
35079,d3978053,/Restaurant_Review-g186338-d3978053-Reviews-Cafe_Express-London_England.html
35080,d10026623,/Restaurant_Review-g187514-d10026623-Reviews-El_Perol-Madrid.html
35081,d5795197,/Restaurant_Review-g187497-d5795197-Reviews-Restaurante_Can_Roca-Barcelona_Catalonia.html
35082,d1342084,/Restaurant_Review-g187331-d1342084-Reviews-Nordsee_Fischspezialitaten_GmbH_Bahnhof_Dammtor-Hamburg.html
35083,d10377498,/Restaurant_Review-g187514-d10377498-Reviews-L_algarabia-Madrid.html
35084,d5220188,/Restaurant_Review-g186338-d5220188-Reviews-Tasty_Kebabs-London_England.html
35085,d1413806,/Restaurant_Review-g189852-d1413806-Reviews-Campoloro-Stockholm.html
35086,d3728318,/Restaurant_Review-g274887-d3728318-Reviews-1000TEA_Shop_Tearoom-Budapest_Central_Hungary.html
35087,d2508016,/Restaurant_Review-g186338-d2508016-Reviews-Round_Table-London_England.html
35088,d12937972,/Restaurant_Review-g186338-d12937972-Reviews-Honest_Burgers-London_England.html
35089,d3971942,/Restaurant_Review-g186338-d3971942-Reviews-Brookes_Brothers_Bar-London_England.html
35090,d1069240,/Restaurant_Review-g187147-d1069240-Reviews-Yasube-Paris_Ile_de_France.html
35091,d3452260,/Restaurant_Review-g187147-d3452260-Reviews-Asahi-Paris_Ile_de_France.html
35092,d2011974,/Restaurant_Review-g186338-d2011974-Reviews-Gurkhas_Diner-London_England.html
35093,d1422305,/Restaurant_Review-g187323-d1422305-Reviews-Hasir_Ocakbasi-Berlin.html
35094,d734185,/Restaurant_Review-g186525-d734185-Reviews-Vittoria_On_The_Walk-Edinburgh_Scotland.html
35095,d11660294,/Restaurant_Review-g187497-d11660294-Reviews-Restaurant_Nou_De_La_Rambla-Barcelona_Catalonia.html
35096,d12384515,/Restaurant_Review-g187514-d12384515-Reviews-La_Tabarra_Madrid-Madrid.html
35097,d5795235,/Restaurant_Review-g187497-d5795235-Reviews-Don_Jabugo-Barcelona_Catalonia.html
35098,d10843040,/Restaurant_Review-g187323-d10843040-Reviews-Restaurant_Eagle_Lodge-Berlin.html
35099,d4910122,/Restaurant_Review-g186338-d4910122-Reviews-Sun_Ya-London_England.html
35100,d3864695,/Restaurant_Review-g187849-d3864695-Reviews-Pizzalandia-Milan_Lombardy.html
35101,d2307390,/Restaurant_Review-g186338-d2307390-Reviews-La_Roja-London_England.html
35102,d4296125,/Restaurant_Review-g188057-d4296125-Reviews-L_Aiglon-Geneva.html
35103,d10693822,/Restaurant_Review-g187514-d10693822-Reviews-La_Golondrina-Madrid.html
35104,d8664466,/Restaurant_Review-g187514-d8664466-Reviews-Mitical-Madrid.html
35105,d3346954,/Restaurant_Review-g189158-d3346954-Reviews-Cruzes_Credo-Lisbon_Lisbon_District_Central_Portugal.html
35106,d3365282,/Restaurant_Review-g189158-d3365282-Reviews-Frei_Papinhas-Lisbon_Lisbon_District_Central_Portugal.html
35107,d7379407,/Restaurant_Review-g190479-d7379407-Reviews-Public-Oslo_Eastern_Norway.html
